,post_id,topic_id
14752,278199,34
14753,278199,46
14754,278199,57
14755,278199,65
14756,278199,279
14757,277454,94
14758,277454,212
14759,277867,371
14760,277867,372
14761,278196,352
14762,278194,157
14763,278194,352
14764,278193,46
14765,278193,108
14766,278193,268
14767,277599,267
14768,277599,352
14769,278191,34
14770,278114,352
14771,278178,230
14772,278182,230
14773,278187,46
14774,278187,93
14775,278187,104
14776,278187,352
14777,278186,164
14778,278185,68
14779,278185,267
14780,278185,352
14781,278183,164
14782,278025,88
14783,278025,89
14784,278025,164
14785,278025,267
14786,278025,272
14787,278181,41
14788,278179,68
14789,278179,267
14790,278179,352
14791,277573,46
14792,277573,249
14793,278139,44
14794,278139,275
14795,278174,89
14796,278174,237
14797,278174,267
14798,278174,352
14799,278172,146
14800,278172,150
14801,278172,353
14802,278151,2
14803,278151,46
14804,278151,92
14805,278155,46
14806,278148,89
14807,278148,267
14808,278145,46
14809,278145,212
14810,278145,352
14811,278168,46
14812,278167,21
14813,278167,150
14814,278167,204
14815,278167,352
14816,278167,353
14817,278165,46
14818,278165,119
14819,278165,352
14820,278164,268
14821,278164,352
14822,278159,252
14823,278158,2
14824,278158,8
14825,278158,145
14826,278158,152
14827,278158,353
14828,277940,39
14829,277940,44
14830,277940,46
14831,277940,64
14832,277940,85
14833,277940,128
14834,277940,267
14835,278057,46
14836,278057,50
14837,278057,93
14838,278137,46
14839,278137,48
14840,278137,60
14841,278137,90
14842,278137,204
14843,278137,352
14844,278115,8
14845,278098,44
14846,278098,46
14847,278098,164
14848,278098,267
14849,278098,352
14850,277939,21
14851,277939,30
14852,277939,46
14853,277906,46
14854,277906,108
14855,278058,46
14856,278053,2
14857,278053,8
14858,278053,46
14859,278053,252
14860,278144,353
14861,278140,8
14862,278140,46
14863,278140,267
14864,278140,362
14865,278141,208
14866,278141,237
14867,277826,93
14868,277826,267
14869,278099,39
14870,278099,46
14871,278099,71
14872,278099,237
14873,278099,268
14874,278002,71
14875,278002,164
14876,278072,108
14877,278072,131
14878,278072,164
14879,278072,267
14880,278072,352
14881,278072,470
14882,277974,8
14883,277974,9
14884,277974,57
14885,277974,108
14886,277974,362
14887,278078,44
14888,278078,135
14889,278078,164
14890,278078,203
14891,278078,208
14892,278078,352
14893,278078,375
14894,278133,41
14895,278133,46
14896,278133,352
14897,278119,88
14898,278119,94
14899,278119,237
14900,278119,267
14901,278102,247
14902,278102,267
14903,278102,352
14904,277840,39
14905,277840,128
14906,277840,164
14907,277840,237
14908,277840,267
14909,278109,46
14910,278109,471
14911,278138,164
14912,278136,46
14913,278136,272
14914,278135,204
14915,278134,164
14916,278132,164
14917,278131,352
14918,278130,164
14919,278129,268
14920,278128,231
14921,278127,204
14922,278127,230
14923,278126,164
14924,278125,2
14925,278125,8
14926,278125,21
14927,278125,46
14928,278125,93
14929,278122,43
14930,278121,46
14931,278121,64
14932,278121,93
14933,278121,164
14934,278121,352
14935,278120,44
14936,278117,164
14937,278117,207
14938,278074,352
14939,278113,72
14940,278113,79
14941,278113,218
14942,278113,232
14943,278113,352
14944,278111,164
14945,278111,352
14946,278110,8
14947,278110,46
14948,278110,48
14949,277950,164
14950,277950,207
14951,278107,2
14952,278107,8
14953,278107,352
14954,278106,21
14955,278106,152
14956,278106,160
14957,278106,353
14958,278105,46
14959,278105,267
14960,278105,352
14961,277412,21
14962,277412,43
14963,277412,237
14964,277412,352
14965,277412,366
14966,278101,8
14967,278101,44
14968,278101,93
14969,277994,8
14970,277994,157
14971,277994,163
14972,277994,204
14973,277994,250
14974,278097,108
14975,278097,164
14976,278097,352
14977,278009,46
14978,278096,93
14979,278096,94
14980,278094,42
14981,278092,46
14982,278092,57
14983,278092,272
14984,278091,93
14985,278090,2
14986,278090,8
14987,278090,46
14988,278090,73
14989,278090,176
14990,277935,93
14991,277935,170
14992,277968,43
14993,277968,104
14994,277968,204
14995,277968,268
14996,277968,352
14997,277968,354
14998,277622,374
14999,278089,46
15000,278089,48
15001,278089,57
15002,278088,21
15003,278088,68
15004,278088,267
15005,278088,352
15006,277868,8
15007,277868,57
15008,277868,104
15009,277868,352
15010,278087,8
15011,278087,42
15012,278087,152
15013,278087,160
15014,278087,164
15015,278087,353
15016,278087,362
15017,278086,46
15018,278086,57
15019,278086,76
15020,278086,268
15021,278086,352
15022,277957,44
15023,277957,46
15024,277957,73
15025,277957,93
15026,277957,249
15027,277957,352
15028,278085,204
15029,278083,72
15030,278083,282
15031,278082,46
15032,278082,93
15033,278082,272
15034,278081,2
15035,278081,8
15036,278081,150
15037,278081,353
15038,277740,2
15039,277740,93
15040,278077,352
15041,277735,164
15042,277735,207
15043,277735,268
15044,277735,352
15045,278071,2
15046,278071,8
15047,278071,68
15048,278071,104
15049,278071,353
15050,278069,76
15051,278069,93
15052,278069,352
15053,278068,42
15054,278068,268
15055,278067,46
15056,278067,204
15057,278067,352
15058,278065,8
15059,278065,9
15060,278065,249
15061,278065,250
15062,278065,308
15063,278065,362
15064,278060,267
15065,278060,352
15066,278064,247
15067,278064,267
15068,278064,352
15069,278062,29
15070,278062,46
15071,278062,119
15072,278061,2
15073,278061,268
15074,278059,247
15075,278059,272
15076,278056,164
15077,278056,352
15078,278044,2
15079,278044,8
15080,278044,251
15081,278046,46
15082,278046,352
15083,278006,44
15084,278006,46
15085,278006,93
15086,278006,122
15087,278052,164
15088,278047,21
15089,278047,46
15090,278047,359
15091,278043,93
15092,278043,94
15093,278043,203
15094,278043,212
15095,278043,352
15096,278043,374
15097,278049,46
15098,278049,164
15099,278010,34
15100,278010,41
15101,278010,46
15102,278010,71
15103,277446,46
15104,277446,93
15105,277446,352
15106,277849,21
15107,277849,43
15108,277849,46
15109,277681,8
15110,277681,50
15111,277681,352
15112,277372,19
15113,277372,44
15114,277372,164
15115,277372,242
15116,277372,267
15117,277372,352
15118,277372,362
15119,278036,164
15120,278036,206
15121,278036,237
15122,278039,43
15123,278039,249
15124,278037,164
15125,278037,206
15126,278040,85
15127,277722,8
15128,277722,11
15129,277722,146
15130,277722,147
15131,277722,150
15132,277722,152
15133,277722,353
15134,278038,268
15135,278011,39
15136,278011,128
15137,278011,131
15138,278011,206
15139,278011,371
15140,278007,71
15141,278007,164
15142,278007,342
15143,278007,352
15144,278007,470
15145,278030,71
15146,278030,164
15147,278018,68
15148,278018,104
15149,278018,352
15150,277754,46
15151,277754,85
15152,277754,108
15153,277754,128
15154,277754,164
15155,277890,46
15156,277890,248
15157,277966,2
15158,277966,8
15159,277966,46
15160,277966,354
15161,277973,8
15162,277973,204
15163,277973,209
15164,277973,362
15165,277972,43
15166,277969,46
15167,277969,93
15168,277969,164
15169,277986,101
15170,277986,104
15171,277986,164
15172,277990,93
15173,277990,179
15174,277990,204
15175,277990,352
15176,277990,354
15177,277904,268
15178,278035,21
15179,278035,68
15180,278035,164
15181,277991,19
15182,277991,44
15183,277991,267
15184,277991,362
15185,277991,19
15186,277991,44
15187,277991,267
15188,277991,362
15189,278034,46
15190,278032,46
15191,278031,46
15192,278031,64
15193,278031,72
15194,278031,93
15195,278031,268
15196,278031,276
15197,278031,352
15198,278029,46
15199,278029,164
15200,278027,21
15201,278027,352
15202,278026,2
15203,278026,100
15204,278026,266
15205,278023,50
15206,278023,164
15207,278021,352
15208,278020,93
15209,278019,21
15210,278019,352
15211,278017,46
15212,278016,46
15213,278016,267
15214,278016,272
15215,278016,352
15216,278015,8
15217,278015,36
15218,278015,43
15219,278015,353
15220,278015,362
15221,278008,2
15222,278008,8
15223,278008,46
15224,278008,93
15225,278008,352
15226,278005,46
15227,278005,267
15228,278005,361
15229,278004,46
15230,278004,93
15231,278004,164
15232,278004,232
15233,278004,352
15234,278001,34
15235,278001,46
15236,278001,65
15237,278001,279
15238,278000,267
15239,278000,272
15240,277996,230
15241,277996,352
15242,277993,164
15243,277989,44
15244,277987,21
15245,277987,89
15246,277987,93
15247,277987,267
15248,277987,272
15249,277987,352
15250,277985,71
15251,277985,93
15252,277985,164
15253,277985,242
15254,277984,164
15255,277934,43
15256,277934,228
15257,277934,278
15258,277934,352
15259,277983,46
15260,277983,73
15261,277983,108
15262,277983,256
15263,277982,152
15264,277982,160
15265,277982,353
15266,277979,46
15267,277978,44
15268,277978,104
15269,277978,134
15270,277978,267
15271,277977,44
15272,277977,267
15273,277976,46
15274,277976,164
15275,277959,94
15276,277959,119
15277,277975,46
15278,277975,57
15279,277975,68
15280,277975,268
15281,277975,353
15282,277323,94
15283,277323,212
15284,277323,374
15285,277971,46
15286,277971,204
15287,277965,2
15288,277965,8
15289,277965,93
15290,277965,268
15291,277965,352
15292,277967,21
15293,277967,44
15294,277967,76
15295,277967,164
15296,277943,46
15297,277943,88
15298,277943,108
15299,277943,131
15300,277963,44
15301,277963,93
15302,277945,42
15303,277945,52
15304,277945,101
15305,277945,372
15306,277962,46
15307,277962,204
15308,277962,268
15309,277961,2
15310,277961,352
15311,277960,242
15312,277960,276
15313,277955,8
15314,277955,9
15315,277955,19
15316,277955,46
15317,277955,93
15318,277955,362
15319,277958,93
15320,277956,103
15321,277956,104
15322,277956,352
15323,277956,469
15324,277923,104
15325,277923,352
15326,277942,92
15327,277942,258
15328,277942,275
15329,277942,277
15330,277942,278
15331,277953,46
15332,277953,164
15333,277953,372
15334,277860,74
15335,277860,101
15336,277860,104
15337,277860,278
15338,277474,44
15339,277474,111
15340,277474,352
15341,277380,43
15342,277380,111
15343,277380,159
15344,277380,352
15345,277234,8
15346,277234,93
15347,277219,50
15348,277219,85
15349,277902,21
15350,277902,44
15351,277318,43
15352,277318,46
15353,277900,43
15354,277900,366
15355,277322,8
15356,277322,19
15357,277322,46
15358,277322,303
15359,276965,101
15360,276965,352
15361,277952,93
15362,277952,164
15363,277952,352
15364,277951,89
15365,277951,247
15366,277951,267
15367,277951,352
15368,277949,352
15369,277948,8
15370,277948,46
15371,277948,232
15372,277948,352
15373,277947,93
15374,277947,352
15375,277946,46
15376,277944,8
15377,277944,21
15378,277944,227
15379,277944,352
15380,277944,362
15381,277941,41
15382,277941,72
15383,277938,34
15384,277938,44
15385,277938,46
15386,277938,267
15387,277938,272
15388,277937,2
15389,277937,8
15390,277937,93
15391,277937,164
15392,277937,352
15393,277936,34
15394,277936,93
15395,277933,8
15396,277933,93
15397,277933,134
15398,277932,21
15399,277932,46
15400,277932,68
15401,277932,93
15402,277932,123
15403,277932,252
15404,277932,267
15405,277932,352
15406,277932,372
15407,277931,164
15408,277930,8
15409,277930,19
15410,277930,46
15411,277930,272
15412,277930,303
15413,277929,2
15414,277929,8
15415,277929,60
15416,277929,93
15417,277927,46
15418,277927,93
15419,277717,46
15420,277717,50
15421,277926,64
15422,277926,128
15423,277926,164
15424,277925,39
15425,277925,46
15426,277925,85
15427,277925,128
15428,277925,164
15429,277925,278
15430,277924,44
15431,277924,93
15432,277922,34
15433,277922,352
15434,277920,46
15435,277919,73
15436,277919,170
15437,277919,355
15438,277918,19
15439,277918,44
15440,277918,46
15441,277918,93
15442,277918,134
15443,277918,352
15444,277918,362
15445,277916,352
15446,277915,46
15447,277915,93
15448,277914,152
15449,277914,353
15450,277912,267
15451,277870,21
15452,277870,34
15453,277870,44
15454,277870,46
15455,277911,2
15456,277911,46
15457,277909,204
15458,277907,2
15459,277907,8
15460,277907,469
15461,277905,2
15462,277905,8
15463,277905,352
15464,277041,21
15465,277903,50
15466,277903,268
15467,277903,352
15468,277898,204
15469,277897,85
15470,277897,208
15471,277897,352
15472,277897,375
15473,277895,44
15474,277894,261
15475,277888,2
15476,277888,43
15477,277888,268
15478,277888,352
15479,277892,43
15480,277875,8
15481,277875,19
15482,277875,46
15483,277875,303
15484,277299,44
15485,277299,46
15486,277425,8
15487,277425,46
15488,277844,8
15489,277844,9
15490,277844,12
15491,277844,248
15492,277844,362
15493,277887,44
15494,277885,267
15495,277874,85
15496,277874,164
15497,277874,206
15498,277874,372
15499,277733,8
15500,277733,57
15501,277733,68
15502,277733,84
15503,277733,352
15504,277884,44
15505,277884,134
15506,277883,261
15507,277882,46
15508,277882,164
15509,277881,46
15510,277881,164
15511,277881,232
15512,277881,352
15513,277878,93
15514,277878,278
15515,277878,352
15516,277877,46
15517,277877,468
15518,277876,46
15519,277873,46
15520,277872,46
15521,277872,164
15522,277871,46
15523,277871,352
15524,277866,93
15525,277865,21
15526,277865,149
15527,277865,154
15528,277865,278
15529,277863,2
15530,277862,352
15531,277147,21
15532,277147,89
15533,277147,100
15534,277147,272
15535,277859,93
15536,277859,164
15537,277859,267
15538,277859,352
15539,277858,51
15540,277858,101
15541,277753,46
15542,277856,18
15543,277856,46
15544,277856,63
15545,277856,232
15546,277856,267
15547,277856,352
15548,277855,46
15549,277855,93
15550,277855,352
15551,277854,44
15552,277854,93
15553,277854,352
15554,277853,39
15555,277853,46
15556,277853,71
15557,277853,128
15558,277853,164
15559,277853,206
15560,277852,21
15561,277852,44
15562,277852,242
15563,277852,267
15564,277830,2
15565,277830,46
15566,277830,267
15567,277830,352
15568,277848,8
15569,277848,93
15570,277848,362
15571,277851,94
15572,277851,352
15573,277759,8
15574,277759,275
15575,277759,352
15576,277846,8
15577,277846,46
15578,277846,125
15579,277846,204
15580,277846,352
15581,277846,468
15582,277847,204
15583,277845,2
15584,277845,46
15585,277842,46
15586,277842,267
15587,277841,164
15588,277839,253
15589,277839,266
15590,277839,279
15591,277837,46
15592,277835,41
15593,277835,178
15594,277835,375
15595,277649,208
15596,277649,237
15597,277649,354
15598,277736,203
15599,277736,212
15600,277772,46
15601,277772,60
15602,277772,104
15603,277772,352
15604,277772,372
15605,277834,164
15606,277833,164
15607,276911,21
15608,276911,46
15609,276911,93
15610,276911,94
15611,276911,242
15612,276911,267
15613,276911,278
15614,276911,352
15615,277805,89
15616,277805,93
15617,277805,272
15618,277579,8
15619,277579,43
15620,277579,46
15621,277579,104
15622,277579,352
15623,277791,46
15624,277791,164
15625,277796,51
15626,277796,352
15627,277827,2
15628,277827,57
15629,277827,103
15630,277828,46
15631,277828,204
15632,277738,164
15633,277738,206
15634,277738,231
15635,277811,88
15636,277811,94
15637,277811,267
15638,277811,374
15639,277819,8
15640,277819,43
15641,277814,44
15642,277814,93
15643,277812,150
15644,277812,152
15645,277812,353
15646,277757,93
15647,277776,21
15648,277776,353
15649,277824,232
15650,277824,267
15651,277824,268
15652,277771,8
15653,277771,267
15654,277697,93
15655,277697,164
15656,277697,352
15657,277822,44
15658,277822,46
15659,277822,93
15660,277822,232
15661,277817,272
15662,277817,352
15663,277610,164
15664,277610,231
15665,277610,237
15666,277084,46
15667,277727,19
15668,277727,46
15669,277727,204
15670,277727,267
15671,277727,279
15672,277727,303
15673,277746,269
15674,277710,2
15675,277710,8
15676,277710,275
15677,277710,278
15678,277788,93
15679,277788,123
15680,277788,237
15681,277788,247
15682,277788,267
15683,277788,352
15684,277276,44
15685,277276,104
15686,277276,134
15687,277276,164
15688,277276,352
15689,277806,44
15690,277806,267
15691,277807,85
15692,277778,90
15693,277787,46
15694,277787,48
15695,277787,122
15696,277787,206
15697,277765,57
15698,277725,101
15699,277708,164
15700,277737,8
15701,277737,43
15702,277804,46
15703,277804,93
15704,277804,164
15705,277803,46
15706,277803,164
15707,277803,268
15708,277800,46
15709,277800,164
15710,277800,207
15711,277800,276
15712,277799,352
15713,277797,46
15714,277797,104
15715,277797,251
15716,277797,267
15717,277795,48
15718,277795,352
15719,277799,352
15720,277797,46
15721,277797,104
15722,277797,251
15723,277797,267
15724,277795,48
15725,277795,352
15726,277794,230
15727,277794,251
15728,277793,93
15729,277792,230
15730,277790,164
15731,277789,138
15732,277786,164
15733,277785,93
15734,277784,74
15735,277783,261
15736,277781,164
